Location,Station ID,Category,Amenity,Amenity Location,Name,Distance
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10155278663257, -84.4987644528861)",,162.06199999999998
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10030611446849, -84.49981274176099)",,329.30400000000003
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.100481484455756, -84.49994399301316)",,346.072
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10100062449975, -84.50007390361583)",,357.572
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10027637672394, -84.49876693243493)",,327.817
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10106770658299, -84.49706072312279)",,460.69499999999994
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10113763876158, -84.49717414350913)",,460.69499999999994
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10182763053841, -84.4981529634172)",,183.96599999999998
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10162221107264, -84.49849937102078)",,168.15099999999998
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10155069380702, -84.49859537420558)",,168.15099999999998
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10073658361287, -84.49858671942603)",,342.933
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10064390402178, -84.49883985156542)",,342.933
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,garden,"(39.10110402851658, -84.49743801831653)",,491.7829999999999
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10267852061828, -84.49656863988143)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10273544838013, -84.49648718052072)",,437.901
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10279911539785, -84.49670911113658)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.102856036343745, -84.49662769646379)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10278858120775, -84.49640834435073)",,437.901
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10291496578813, -84.49654020628147)",,437.901
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.102599710310734, -84.49666980522656)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10271481469479, -84.49681771544346)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10261265857589, -84.49694253473345)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10250500580038, -84.49678560670213)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10250385841386, -84.49705953605306)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10239817305328, -84.4969003810239)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.102450438408084, -84.49698304605953)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10256225000001, -84.49686325000002)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.102659085429764, -84.49674820791746)",,449.209
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.102304415301994, -84.49712058817997)",,384.59200000000004
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10221455000001, -84.49720310000002)",,346.899
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,leisure,pitch,"(39.10213114791732, -84.49729746530228)",,354.669
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,highway,bus_stop,"(39.1012997, -84.5004869)",Pete Rose Way & Butler St,304.20199999999994
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,highway,bus_stop,"(39.100461, -84.501822)",Pete Rose Way & Pike Street,448.91999999999996
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,highway,bus_stop,"(39.1010129, -84.5006159)",Pete Rose Way & Butler St,319.515
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,highway,bus_stop,"(39.1022841, -84.4989584)",Eastern Ave & Eggleston Ave,178.061
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,highway,bus_stop,"(39.101872, -84.499197)",Pete Rose Way & Eggleston Ave,84.472
"(39.10113, -84.49994)",bcycle_cincyredbike_2791,highway,bus_stop,"(39.099988, -84.502195)",Pete Rose Way 537,497.14300000000003
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,theatre,"(39.1038599, -84.5156039)",,452.23099999999994
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,restaurant,"(39.1015708, -84.5151056)",Americano,430.431
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,restaurant,"(39.1036003, -84.5151206)",Butcher and Barrell,435.9289999999999
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,restaurant,"(39.1018325, -84.5151463)",Maplewood Kitchen and Bar,417.96799999999996
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,bar,"(39.1019787, -84.5151776)",Tokyo Kitty,417.96799999999996
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,restaurant,"(39.104253, -84.5173114)",Raya Lebanese,382.32800000000003
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,restaurant,"(39.103409, -84.5167281)",Shanghai on Elm,297.12799999999993
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,car_rental,"(39.1023957, -84.5168161)",Hertz,196.595
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,dentist,"(39.1034242, -84.5145492)",Seven Star Dental,456.572
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,fast_food,"(39.1033977, -84.5163363)",Papa John's,364.602
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,restaurant,"(39.10226049339271, -84.51572521924484)",Rusconi’s Pizza,452.941
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,place_of_worship,"(39.103677928903615, -84.51826581883783)",Isaac M. Wise Temple,470.578
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,amenity,place_of_worship,"(39.103850875612295, -84.51738912528569)",Covenant-First Presbyterian Church,370.896
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,building,apartments,"(39.1025174572725, -84.51434695680098)",Newberrys,410.282
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,building,apartments,"(39.10369056245147, -84.51643204496531)",Gramercy Apartments,404.8179999999999
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,building,apartments,"(39.10441152661999, -84.51650502091626)",Greenwich on the Park,460.5679999999999
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,building,commercial,"(39.10156139530229, -84.51519192380758)",84.51° Centre,430.431
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,building,apartments,"(39.10395110440743, -84.5157890820598)",Garfield Tower,485.96599999999995
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,tourism,artwork,"(39.1040701, -84.5168295)",William Henry Harrison,387.0199999999999
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,tourism,artwork,"(39.1014324, -84.5201027)",,417.1449999999999
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,tourism,hotel,"(39.1026076587829, -84.51383284498166)",Cincinnatian Hotel,410.282
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,tourism,hotel,"(39.103280381989435, -84.51493488744185)","Kinley Cincinnati Downtown, a Tribute Portfolio Hotel",480.528
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,tourism,hotel,"(39.103631259516305, -84.51555375987314)",Town Place Suites,418.4309999999999
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,leisure,park,"(39.102641179150325, -84.51727074690363)",Pioneer Park,266.067
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,leisure,garden,"(39.10143564348065, -84.52010590963414)",,417.1449999999999
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,leisure,garden,"(39.10130917666842, -84.52014006359072)",,417.1449999999999
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,leisure,garden,"(39.101273111009334, -84.51998693377591)",,417.1449999999999
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,leisure,park,"(39.1011204457593, -84.519974499224)",Greater Cincinnati Firefighters Memorial Park,407.43999999999994
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,leisure,garden,"(39.10139412593303, -84.51995600607697)",,417.1449999999999
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,leisure,swimming_pool,"(39.10347857688368, -84.51630894918188)",,364.602
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,shop,mobile_phone,"(39.102579, -84.5151623)",Metro by T-Mobile,339.972
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,shop,clothes,"(39.1026854, -84.5151977)",Young Town,473.194
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,shop,copyshop,"(39.1034301, -84.515998)",Fast Signs,364.602
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,shop,variety_store,"(39.1024115, -84.5147333)",Dollar General,379.36699999999996
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,highway,bus_stop,"(39.1006214, -84.5164113)",5th Street & Elm Street,0.0
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,highway,bus_stop,"(39.104797, -84.517115)",Elm St & 9th St,471.53599999999994
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,highway,bus_stop,"(39.1032132, -84.516289)",7th St & Race St,347.08
"(39.10077, -84.51641)",bcycle_cincyredbike_2792,highway,bus_stop,"(39.101907, -84.516388)",Elm St & 6th St,140.08599999999998
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,library,"(39.1074657, -84.5102903)",Cincinnati Law Library,181.82399999999998
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,cafe,"(39.1077479, -84.512517)",Coffee Emporium,420.32
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,cafe,"(39.1104724, -84.5115944)",Collective Espresso,477.573
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.1091052, -84.5114524)",The Drinkery,367.465
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.1088678, -84.5113795)",Japp’s Since 1879,323.536
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1092027, -84.5118426)",Goodfellas Pizzeria,367.465
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,cafe,"(39.1081937, -84.5064528)",Starbucks,363.162
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.1093695, -84.5111952)",Rosedale,330.698
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,atm,"(39.1057525, -84.5106795)",,482.15199999999993
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1078344, -84.5073025)",Jack Binion’s Steakhouse,198.54399999999998
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.1091167, -84.5118211)",The Hub,367.465
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,atm,"(39.1083965, -84.5113313)",U.S. Bank,292.274
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bank,"(39.1083946, -84.5112494)",U.S. Bank,292.274
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1084907, -84.5129353)",Gomez Salsa OTR,465.625
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,pub,"(39.1097757, -84.508276)",Nation Kitchen and Bar,152.633
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,cafe,"(39.1099149, -84.5083364)",Urbana Cafe,180.06400000000002
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.108539, -84.5124497)",Rhinehaus,411.435
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.1085275, -84.5126641)",Revel OTR Urban Winery,426.483
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1084316, -84.5060795)",Bobby’s Burger Palace,217.201
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1095478, -84.5084924)",Lucius Q,130.734
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.1091727, -84.5118372)",Wiseguy Lounge,367.465
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.1085196, -84.5112921)",Pins Mechanical Company,292.274
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.108958, -84.5117736)",Aladdin’s Eatery + Lounge,367.465
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,pub,"(39.1088867, -84.511753)",LOCOBA by Platform Beer Co.,323.536
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1092872, -84.511431)",Wodka Bar Pierogies Window,330.698
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,ice_cream,"(39.1102298, -84.5084009)",Pendleton Parlor Ice Cream & Cookie Dough,224.865
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,pub,"(39.1102017, -84.5086476)",Braxton Cincinnati,243.209
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1100315, -84.5085652)",CHX,189.09500000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,fast_food,"(39.1063882, -84.5115302)",The Original Tom+Chee,452.616
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,fast_food,"(39.1063685, -84.5116958)",Dunkin',481.197
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,clinic,"(39.1086594, -84.5093546)",Over-the-Rhine MediCenter,81.033
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,police,"(39.1064519, -84.5085307)",Hamilton County Sheriff’s Office,373.78599999999994
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,car_wash,"(39.1108748, -84.5063786)",Mister Bubbles Complete Care Detailing,443.93800000000005
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1097591, -84.5085535)",Boomtown Biscuits & Whiskey,130.734
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,food_court,"(39.1070428, -84.5124583)",On the Rhine Eatery,481.6909999999999
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.1071737, -84.5124778)",1883 Cafe & Bar,450.8769999999999
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1071321, -84.5123907)",Dōpe!,401.89899999999994
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1069929, -84.512544)",1883 Café & Bar,481.6909999999999
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,fast_food,"(39.1084868, -84.5100283)",Subway,126.926
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.1092916, -84.5115374)",Wodka Bar,367.465
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,arts_centre,"(39.107538, -84.5135942)",ArtsWave,499.894
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1099952, -84.5122497)",13th Street Alley,491.255
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.1097371, -84.5099205)",Bar Saseo,276.794
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.1097696, -84.5097309)",Pata Roja Taqueria,231.564
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.1086519, -84.5134046)",Taglio,465.625
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,cafe,"(39.1063841, -84.5119544)",Al-Amir Cafe,481.197
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.107088, -84.5123643)",Decibel Korean Fried Chicken,401.89899999999994
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,courthouse,"(39.10744953164271, -84.50894529901775)",Hamilton County Justice Center,144.15
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,fire_station,"(39.10611046436135, -84.50772475965626)",Fire Station 3,310.054
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,place_of_worship,"(39.1095093233668, -84.51235724014666)",Old Saint Mary’s Church,481.62600000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,pub,"(39.108711995372346, -84.50909506690513)",Brewdog Cincinnati,81.033
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.10905239467113, -84.51090409877567)",Treehouse Patio Bar,359.191
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,bar,"(39.108361052194375, -84.51288361690777)",Below 0 Lounge,433.807
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,place_of_worship,"(39.109237900000004, -84.51187510000001)",John Three Sixteen Baptist Church,367.465
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,place_of_worship,"(39.11059660009622, -84.50766571914174)",Saint Mary Baptist Church,391.97900000000004
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,casino,"(39.10815847764336, -84.50672707442617)",Hard Rock Casino Cincinnati,363.162
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,arts_centre,"(39.11114014525221, -84.50662567224613)",Pendleton Arts Center,443.93800000000005
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,arts_centre,"(39.1108282, -84.50655125000002)",Pendleton Art Center Studios @ 510,443.93800000000005
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,arts_centre,"(39.11079405278777, -84.50678238415816)",Pendleton Art Center Annex,387.65000000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.10953317000627, -84.51035126066175)",Sugar n' Spice Diner,243.57600000000002
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,restaurant,"(39.10898876358428, -84.51135650836484)",LouVino OTR Restaurant & Wine Bar,284.026
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,amenity,courthouse,"(39.10714584040804, -84.51027222447593)",Hamilton County Courthouse,398.98799999999994
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,retail,"(39.105893704400685, -84.50868579530857)",Goodyear,364.07699999999994
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.10617735032003, -84.50718101725242)",Crane Factory Flats,301.178
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,retail,"(39.108361052194375, -84.51288361690777)",Below 0 Lounge,433.807
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,retail,"(39.10895994750646, -84.51189034596919)",,367.465
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,retail,"(39.10887821713753, -84.51130204206372)",,284.026
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,retail,"(39.10943419516582, -84.5112158489383)",,367.40599999999995
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.10872135978002, -84.5083524782408)",,7.201
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.108893371574034, -84.50769961755981)",,105.846
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.109121407933294, -84.50803012849991)",,122.995
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.10941510367624, -84.50812590443962)",,152.633
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,school,"(39.109811126552344, -84.50655658427932)",Former Sankt Paulus Schule,303.267
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.110090173824574, -84.50670678099584)",,310.098
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11031655294491, -84.50544929332524)",,352.58099999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.110404461238836, -84.50487152366661)",,411.805
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,roof,"(39.1092134, -84.51038729999999)",,340.209
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11084797839104, -84.504198824145)",,493.706
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11015038198374, -84.50641490795766)",,303.267
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11011264573731, -84.50658230682824)",,303.267
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11023287971187, -84.50587094260807)",,352.58099999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11018387817638, -84.50625261882246)",,303.267
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11024647034059, -84.50565331763089)",,352.58099999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.110232757010294, -84.50575832194315)",,352.58099999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11016178061884, -84.50635232980487)",,303.267
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11021306104937, -84.50610092446007)",,303.267
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11041840110987, -84.5047943080932)",,411.805
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11013085164361, -84.50651376057263)",,303.267
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.11032552841329, -84.51130098295454)",,441.41999999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.11033742435432, -84.51140797063326)",,441.41999999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.110485998348366, -84.51123534185989)",,446.86999999999995
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.11033717532441, -84.51119837776659)",,410.18499999999995
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11096638002587, -84.50580225235227)",,443.93800000000005
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11085617587395, -84.50618036887063)",,443.93800000000005
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11092551893659, -84.50592488335707)",,443.93800000000005
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.110860349999996, -84.50627259999999)",,443.93800000000005
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,retail,"(39.11085395604145, -84.50637720208533)",,443.93800000000005
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.1108282, -84.50655125000002)",Pendleton Art Center Studios @ 510,443.93800000000005
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11080665, -84.50669695)",,387.65000000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11079405278777, -84.50678238415816)",Pendleton Art Center Annex,387.65000000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.110781431070784, -84.50686759857857)",,387.65000000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11123929338809, -84.50610199611137)",,443.93800000000005
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11202511569171, -84.5086799315827)",,437.124
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11083184250748, -84.50840473590924)",,264.074
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11180611986935, -84.50859287577171)",,380.20500000000004
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11064881229005, -84.50843701392591)",,264.074
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11078533360587, -84.50837767843534)",,264.074
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.1106002564338, -84.50838619920384)",,264.074
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.111224831701215, -84.50846228538856)",,300.322
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11101130433324, -84.50843714430862)",,300.322
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11109975750285, -84.5084218684985)",,300.322
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11093211063208, -84.50840683445513)",,300.322
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11127914651311, -84.50851290835733)",,300.322
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.111688068199236, -84.50855944326157)",,380.20500000000004
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11072606033563, -84.50841849984084)",,264.074
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.111399394259514, -84.50852168006527)",,380.20500000000004
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.111934993092156, -84.50866111821036)",,437.124
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11087520169911, -84.50838760547862)",,300.322
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.111449858400505, -84.50854124919388)",,380.20500000000004
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11155840671527, -84.50855976882774)",,380.20500000000004
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11189811460705, -84.50916140248496)",,451.221
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11175615686687, -84.50912448232351)",,386.03700000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11182528457796, -84.50914778376317)",,386.03700000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.112031298549425, -84.5091895019446)",,425.19200000000006
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.112143542565235, -84.50924391491213)",,483.478
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.111962627695455, -84.5091992968088)",,451.221
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11209430458278, -84.50922193199155)",,483.478
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11061506742974, -84.50539784048055)",,352.58099999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11040436104594, -84.50677596178329)",,310.098
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11054834077376, -84.50570896913214)",,352.58099999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.110574850000006, -84.50564195000001)",,352.58099999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11059332613095, -84.50554051909702)",,352.58099999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.110599011373516, -84.50547014070918)",,352.58099999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11041060281479, -84.50668662384835)",,310.098
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,commercial,"(39.1084140338931, -84.51117212003763)",,269.956
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,retail,"(39.10852143347034, -84.51119907007987)",,269.956
