Location,Station ID,Category,Amenity,Amenity Location,Name,Distance
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11061506742974, -84.50539784048055)",,349.69899999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11055459813702, -84.50592085948936)",,402.636
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11042211438871, -84.5065717456938)",,402.636
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11040436104594, -84.50677596178329)",,307.216
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11046839416149, -84.50634778591197)",,402.636
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11053902133828, -84.50600483200132)",,402.636
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.110510640553876, -84.50607321151601)",,402.636
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11054834077376, -84.50570896913214)",,349.69899999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.110574850000006, -84.50564195000001)",,349.69899999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11059332613095, -84.50554051909702)",,349.69899999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.110599011373516, -84.50547014070918)",,349.69899999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11045665079759, -84.5064332125525)",,402.636
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11041060281479, -84.50668662384835)",,307.216
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11047956088896, -84.50620905555081)",,402.636
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,residential,"(39.11045825, -84.50650655)",,402.636
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,commercial,"(39.1084140338931, -84.51117212003763)",,269.956
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,retail,"(39.10852143347034, -84.51119907007987)",,269.956
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,retail,"(39.10861223933925, -84.51123628263794)",,269.956
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.10996471596648, -84.51247743741492)",H. Huelsman,491.132
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.1050891717154, -84.50796900739472)",East Eight Lofts,453.7289999999999
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.10765013925496, -84.51323629619746)",American Building,438.221
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.107692802955896, -84.51356283894893)",The Hale-Justis Drug Co.,499.894
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,roof,"(39.10919919431392, -84.51049772206008)",,268.867
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,roof,"(39.10940003066499, -84.51105543211129)",,301.978
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,house,"(39.111778278775155, -84.50803552783421)",,456.716
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,house,"(39.11172723308053, -84.50802243222289)",,456.716
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,house,"(39.11167562077276, -84.50800957260908)",,456.716
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,house,"(39.11162312932947, -84.50799723871)",,456.716
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,house,"(39.11156265406489, -84.50798427794453)",,456.716
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.10704035279591, -84.51220715791214)",1010 On The Rhine,480.471
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,garage,"(39.11160611475777, -84.50783183044786)",,463.613
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,garage,"(39.11170702954964, -84.50785708614046)",,463.613
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,garage,"(39.11179396918389, -84.50785523715945)",,463.613
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.10797581348419, -84.51259577244745)",Emery Center Apartments,457.94100000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,building,apartments,"(39.1105315538596, -84.50946298522176)",Alumni Lofts,244.69500000000002
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,tourism,gallery,"(39.1100948, -84.5120594)",1305 Gallery,452.402
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,tourism,artwork,"(39.1100385, -84.5095593)",It's Your Thing,273.34000000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,tourism,artwork,"(39.1098847, -84.5096121)",Dreaming Blues,220.517
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,tourism,museum,"(39.1086694, -84.5092604)",Great Cincinnati Police Museum,81.033
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,tourism,artwork,"(39.1098248, -84.5068554)",,273.483
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,tourism,artwork,"(39.1106419, -84.5069385)",,345.478
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,tourism,attraction,"(39.10867569986276, -84.50528777883548)",Hard Rock Casino Cincinnati,312.043
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,tourism,attraction,"(39.10815847764336, -84.50672707442617)",Hard Rock Casino Cincinnati,363.162
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,tourism,hotel,"(39.10481365020944, -84.50758409572816)","Holiday Inn & Suites Cincinnati Downtown, an IHG Hotel",482.7020000000001
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,tourism,artwork,"(39.1111071, -84.5073234)",Pendleton Neighborhood Mural,421.827
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,fitness_centre,"(39.1088549, -84.5118006)",Main Street Yoga,323.536
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,fitness_centre,"(39.1085022, -84.5127378)",12th Street Pilates,426.483
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,pitch,"(39.10977666711789, -84.51080488752437)",Milton H. Kantor Courts,321.881
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,playground,"(39.109590091772056, -84.5078054217369)",,187.42700000000002
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,park,"(39.110220542756394, -84.50598951669102)",,349.69899999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,pitch,"(39.10933435431042, -84.50766437829478)",,153.655
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,park,"(39.10948020205375, -84.50771852239866)",Spring Street Plaza,122.995
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.11051027055018, -84.50815505658551)",,259.13800000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,park,"(39.109832476067034, -84.50866651921021)",,157.664
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,playground,"(39.11102936022916, -84.51077437976447)",,425.892
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,sports_centre,"(39.110836071269, -84.51121760817139)",Ziegler Park Pool,452.654
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,playground,"(39.1108527452255, -84.5107506902052)",,425.892
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,playground,"(39.110396594230146, -84.51087251590921)",,409.9069999999999
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,swimming_pool,"(39.11082322416859, -84.51128052992159)",,452.654
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,pitch,"(39.11062555000001, -84.51065410000001)",Game Grove,420.019
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,pitch,"(39.1094910065192, -84.50762142831033)",,153.655
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,pitch,"(39.11062653041105, -84.51055254796096)",,392.894
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,pitch,"(39.10977667812903, -84.51080489033154)",,321.881
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.11025211107138, -84.51014517102628)",,304.666
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.110522836325416, -84.51021307110874)",,360.48199999999997
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.10813251567476, -84.50825707599795)",,71.814
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.10799271337532, -84.50847096385385)",,82.445
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.10781073338006, -84.50840129457531)",,82.445
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.10762181195679, -84.50825031613428)",,132.797
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.10741681645329, -84.50789067859947)",,173.553
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.108162336430134, -84.50801757085827)",,51.400999999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.10803297066725, -84.50784766403389)",,82.445
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.10772052267088, -84.50877527036155)",,96.692
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,park,"(39.10929440527732, -84.51191121142107)",,367.465
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.11111591495932, -84.51023804903015)",,401.69699999999995
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.10670314892694, -84.51077700423521)",,398.10200000000003
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.10705637490232, -84.51090563512767)",,367.329
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,garden,"(39.10742579215751, -84.51095135891426)",,301.373
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,leisure,park,"(39.11086469623186, -84.51017778456257)",Ziegler Park,393.556
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,convenience,"(39.1093742, -84.5115395)",Park & Vine,404.27799999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,convenience,"(39.1100281, -84.5066984)",,273.483
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,convenience,"(39.1056981, -84.5109767)",,479.9619999999999
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,fabric,"(39.1112338, -84.5064299)",Theresa’s Textile Trove,441.05600000000004
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,bakery,"(39.109488, -84.5115641)",Macaron Bar,404.27799999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,convenience,"(39.1106054, -84.507173)",Mom Gin’s,345.478
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,clothes,"(39.1101428, -84.5120836)",Original Thought Required,452.402
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,gift,"(39.1099213, -84.5116711)",Goods,452.402
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,convenience,"(39.1097373, -84.511581)",New York Groceries,440.28499999999997
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,confectionery,"(39.1096376, -84.5115771)",Quaintrelle Confections S'more Bar,404.27799999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,beverages,"(39.1082302, -84.5088348)",BrewDog Brewing Co,58.485
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,bakery,"(39.1095843, -84.5115654)",Allez Bakery,404.27799999999996
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,hairdresser,"(39.1076056, -84.5130864)",Jim Buffet Salon Central,438.221
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,bakery,"(39.1085925, -84.5113273)",Insomnia Cookies,292.274
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,car_repair,"(39.105893704400685, -84.50868579530857)",Goodyear,363.0189999999999
"(39.1085, -84.50849)",bcycle_cincyredbike_2793,shop,supermarket,"(39.10698662537699, -84.51231350620374)",Kroger on the Rhine,480.471
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,fast_food,"(39.096238, -84.5154517)",LaRosa's Pizzeria,384.21899999999994
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,fast_food,"(39.0957259, -84.5149421)",Gold Star Chili,384.21899999999994
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,fast_food,"(39.0952638, -84.5173614)",Gold Star Chili,392.842
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,restaurant,"(39.1006136, -84.5156392)",Red Roost Tavern,483.9190000000001
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,restaurant,"(39.0988026, -84.5134409)",Blind Pig,301.696
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,bar,"(39.0992003, -84.5135462)",O'Malley’s in the Alley,363.102
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,restaurant,"(39.1002407, -84.5163334)",Bauer Farm Kitchen,412.88200000000006
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,bar,"(39.0994661, -84.5149087)",Bromwell’s HÄRTH Lounge,414.339
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,cafe,"(39.0991711, -84.5186755)",Deeper Roots Coffee,235.04700000000003
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,fast_food,"(39.0989549, -84.5184686)",Better Blend Smoothies,235.04700000000003
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,restaurant,"(39.0982217, -84.5163443)",Kitty's Sports Bar Grill,130.708
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,cafe,"(39.0987071, -84.5134296)",Lola's Cafe,301.696
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,restaurant,"(39.0969292, -84.5133545)",E+O Kitchen,459.75399999999996
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,fire_station,"(39.10000253927215, -84.51900661715118)",Number 14 Engine House,406.533
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,amenity,cafe,"(39.099992833173744, -84.51789780740644)",Plum Street Bar & Cafe,350.752
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,apartments,"(39.09900055222688, -84.5138380012824)",,319.256
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,apartments,"(39.09868725, -84.51776159999999)",McFarland Lofts,161.145
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,apartments,"(39.098975623122, -84.51698475862727)",Fourth & Plum Lofts,185.95500000000004
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,apartments,"(39.09840236357168, -84.51651277444142)",,146.18200000000002
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,apartments,"(39.099015844192174, -84.51296621595735)",City Club Apartments,482.15500000000003
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,apartments,"(39.09869641539001, -84.51870100312662)",Parker Flats,164.09
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,apartments,"(39.09940145470208, -84.51446953789024)",The Reserve at 4th & Race,415.167
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,retail,"(39.09893079122183, -84.51347431248413)",,319.256
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,roof,"(39.10067682925941, -84.51571827756683)",,483.9190000000001
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,apartments,"(39.09986031064672, -84.51515233662278)",Fourth & Race,414.339
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,commercial,"(39.09698378879172, -84.52190646096886)",,426.57399999999996
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,retail,"(39.098306670217504, -84.51637744788881)",,146.18200000000002
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,building,apartments,"(39.098979433912824, -84.51361582149444)",,319.256
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,tourism,hotel,"(39.10036963475326, -84.51563746068975)",Hyatt Regency Cincinnati,483.9190000000001
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,fitness_centre,"(39.0989913, -84.5182314)",,235.04700000000003
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,pitch,"(39.09535925, -84.51946565)",,392.838
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,pitch,"(39.095374963867386, -84.51878522921484)",,326.81600000000003
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,park,"(39.100434335653624, -84.51663742236676)",,412.88200000000006
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,sports_centre,"(39.09523603997389, -84.51940278798214)",Cincinnati Bengals Practice Fields,392.838
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,swimming_pool,"(39.09892812133545, -84.5169780548885)",,185.95500000000004
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,swimming_pool,"(39.097237410270814, -84.5130482362772)",,444.28299999999996
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,park,"(39.0973003864498, -84.51286783828603)",,444.28299999999996
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,garden,"(39.09665299263155, -84.51806001289718)",,236.463
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,garden,"(39.09657860546384, -84.51767983603165)",,234.29700000000003
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,garden,"(39.096909294794706, -84.5175290976919)",,162.172
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,garden,"(39.096762166666664, -84.51723596666668)",,151.046
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,garden,"(39.09686316749465, -84.51712017389022)",,158.413
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,leisure,garden,"(39.09601663616954, -84.51791197530048)",,243.66000000000003
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,shop,sports,"(39.0994515, -84.5149936)",Koch Sporting Goods,414.339
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,shop,erotic,"(39.0998185, -84.5161547)",Hustler Express,252.65400000000002
"(39.09789, -84.51721)",bcycle_cincyredbike_2794,shop,convenience,"(39.0991119, -84.5172623)",Cafe Barista,143.97500000000002
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bank,"(39.102135, -84.5121587)",Fifth Third Bank,473.44700000000006
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,cafe,"(39.1077479, -84.512517)",Coffee Emporium,350.914
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,cafe,"(39.1041803, -84.5145738)",Café De Paris,166.72100000000003
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,cafe,"(39.1087386, -84.515079)",1215 Wine Bar & Coffee Lab,333.636
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,theatre,"(39.1038599, -84.5156039)",,312.863
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,post_office,"(39.1018523, -84.5138595)",United States Post Office,451.69899999999996
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1086918, -84.5150696)",Bakersfield,333.636
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1095435, -84.5152755)",Venice on Vine,462.70500000000004
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bar,"(39.1093292, -84.5152165)",The Lackman,462.70500000000004
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,atm,"(39.1057525, -84.5106795)",,279.417
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1051862, -84.5108348)",,338.77799999999996
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,atm,"(39.1087546, -84.5147393)",Fifth Third Bank,333.636
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,pharmacy,"(39.1040371, -84.5122704)",CVS Pharmacy,330.41400000000004
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,cafe,"(39.1027251, -84.5122975)",Collective,405.28600000000006
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1063932, -84.5144875)",Skyline Chili,121.31
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1084907, -84.5129353)",Gomez Salsa OTR,451.80600000000004
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1090279, -84.5148005)",A Tavola,462.70500000000004
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1088433, -84.514761)",Abigail Street,333.636
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,cafe,"(39.1089343, -84.5147764)",,462.70500000000004
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1036172, -84.5131858)",Madonna’s Bar & Grill,234.977
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1035148, -84.5137986)",Skyline Chili,205.95999999999998
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bar,"(39.1085275, -84.5126641)",Revel OTR Urban Winery,490.94800000000004
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1076922, -84.5148191)",The Rook OTR,223.95000000000002
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,cafe,"(39.1038904, -84.5114946)",V’s Cafe on 7th,397.9070000000001
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1073834, -84.5160522)",,407.60699999999997
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1024091, -84.5119087)",Bru Burger Bar,472.1
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1036003, -84.5151206)",Butcher and Barrell,327.777
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1025685, -84.511453)",Prime Cincinnati,472.1
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.106307, -84.5152316)",Court Street Lobster Bar,193.499
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bar,"(39.1039354, -84.5100858)",Corkopolis,468.7440000000001
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1043198, -84.5106674)",Lalo Restaurant,439.893
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1048591, -84.512076)",Taqueria Mercado,241.41700000000003
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bar,"(39.1037284, -84.5141712)",Knockback Nats,243.51200000000003
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bar,"(39.106282, -84.5153191)",Queen City Exchange,193.499
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1059865, -84.5173844)",Washington Platform Saloon,386.63599999999997
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.103021, -84.5120077)",Metropole,400.379
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1049754, -84.5153086)",The Presidents Room,131.18099999999998
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bank,"(39.1060399, -84.510672)",Fifth Third Bank,304.106
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.104253, -84.5173114)",Raya Lebanese,392.563
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bar,"(39.1079839, -84.5162554)",Cobblestone OTR,466.04499999999996
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1082842, -84.5162671)",Teak OTR,480.7819999999999
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,fast_food,"(39.1063882, -84.5115302)",The Original Tom+Chee,304.44200000000006
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,fast_food,"(39.1063685, -84.5116958)",Dunkin',275.86100000000005
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,fast_food,"(39.1019407, -84.5129173)",Chipotle,427.769
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,fast_food,"(39.104006, -84.5101034)",Penn Station,468.7440000000001
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1023385, -84.5123387)",Zablong,405.28600000000006
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,atm,"(39.1023531, -84.512451)",Fifth Third Bank,405.28600000000006
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1026831, -84.5126945)",Fusian,405.28600000000006
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,fast_food,"(39.1027341, -84.5127648)",Jimmy John's,405.28600000000006
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1022988, -84.5126265)",Rooted,405.28600000000006
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1041273, -84.5138771)",Jean-Robert’s Table,152.653
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,police,"(39.1064519, -84.5085307)",Hamilton County Sheriff’s Office,482.66499999999996
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bank,"(39.1020074, -84.5134181)",Huntington Bank,393.056
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,cafe,"(39.1019757, -84.5134695)",Kidd Coffee,393.056
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,cafe,"(39.106762, -84.5122832)",Starbucks,263.604
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,food_court,"(39.1070428, -84.5124583)",On the Rhine Eatery,278.281
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bar,"(39.1071737, -84.5124778)",1883 Cafe & Bar,309.095
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1071321, -84.5123907)",Dōpe!,366.837
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1069929, -84.512544)",1883 Café & Bar,278.281
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bank,"(39.1035813, -84.5134019)",PNC Bank,205.95999999999998
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,arts_centre,"(39.107538, -84.5135942)",ArtsWave,293.184
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.103409, -84.5167281)",Shanghai on Elm,467.9169999999999
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bar,"(39.1086519, -84.5134046)",Taglio,451.80600000000004
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bar,"(39.1035548, -84.5120517)",Horse & Barrel,400.379
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1013143, -84.5132958)",Royce,487.191
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.1015673, -84.513341)",Jeff Ruby’s Steakhouse,448.59
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bank,"(39.1069268, -84.5142328)",Kemba Credit Union,188.574
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,bar,"(39.1067009, -84.5129662)",Pilar,246.904
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,cafe,"(39.1063841, -84.5119544)",Al-Amir Cafe,275.86100000000005
"(39.10543, -84.51398)",bcycle_cincyredbike_2795,amenity,restaurant,"(39.107088, -84.5123643)",Decibel Korean Fried Chicken,366.837
